timestamp,usuario,fecha_publicacion,contenido,respuestas,retweets,likes,guardados,vistas
2025-07-09 07:10:03,bcrpoficial,12 h,#BCRP: Información del Mercado Cambiario a las 13:30 horas,1,12,28,0,1.0K
2025-07-09 07:10:03,bcrpoficial,Jul 7,"Notas de Estudios del BCRP: Expectativas Macroeconómicas- Junio 2025.
► ow.ly/UfZv50WlW3S",0,2,6,0,853
2025-07-09 07:10:03,bcrpoficial,Jul 7,"Hoy celebramos el Día del Santuario Histórico de Machu Picchu. Un día como hoy de 2007, la ciudadela inca de Machu Picchu fue declarada una de las nuevas siete maravillas del mundo.  #EfeméridesBCRP #BCRP",0,4,21,1,2.0K
2025-07-09 07:10:03,bcrpoficial,Jul 7,#BCRP: Información del Mercado Cambiario a las 13:30 horas,2,12,40,0,1.0K
2025-07-09 07:10:03,bcrpoficial,Jul 7,El BCRP convoca al XLIII Encuentro de Economistas para el martes 21 y miércoles 22 de octubre de 2025 en las instalaciones de la Pontificia Universidad Católica del Perú y en formato presencial. ►Conoce más en: ow.ly/to5O50WlKUp,0,3,6,1,756
2025-07-09 07:10:03,bcrpoficial,Jul 6,"#BCRP #Exportaciones de zinc aumentaron en 36%, teniendo como principal destino a República Popular de China.",0,0,5,0,990
2025-07-09 07:10:03,bcrpoficial,Jul 6,"#BCRP #Exportaciones de uvas aumentaron en 64,8%, teniendo como principal destino a Estados Unidos.",0,2,11,0,1.0K
2025-07-09 07:10:03,bcrpoficial,Jul 6,"#BCRP #Exportaciones de T-shirts de algodón aumentaron en 73,5%, teniendo como principal destino a Estados Unidos.",0,0,5,0,747
2025-07-09 07:10:03,bcrpoficial,Jul 6,"#BCRP #Exportaciones de tops de alpaca aumentaron en 14,8%, teniendo como principal destino a República Popular de China.",0,3,7,0,907
2025-07-09 07:10:03,bcrpoficial,Jul 6,"#BCRP #Exportaciones de quinua aumentaron en 21,4%, teniendo como principal destino a Estados Unidos.",0,1,6,0,768
2025-07-09 07:10:03,bcrpoficial,Jul 6,"#BCRP #Exportaciones de productos de hierro aumentaron en 22,7%, teniendo como principal destino a Bolivia.",0,0,3,0,673
2025-07-09 07:10:03,bcrpoficial,Jul 6,"#BCRP #Exportaciones de productos de cobre aumentaron en 45,3%, teniendo como principal destino a Estados Unidos.",0,0,6,0,707
2025-07-09 07:10:03,bcrpoficial,Jul 6,"#BCRP #Exportaciones de productos de alimentos preparados para animales aumentaron en 8,5%, teniendo como principal destino a Ecuador.",0,0,4,0,693
2025-07-09 07:10:03,bcrpoficial,Jul 6,"#BCRP: La expectativa de inflación de los agentes económicos para 2025 se situó en 2,20%.",0,1,6,0,689
2025-07-09 07:10:03,bcrpoficial,Jul 6,"#BCRP #Exportaciones de pota en conserva aumentaron en 200,9%, teniendo como principal destino a Corea del Sur.",0,0,2,1,664
2025-07-09 07:10:03,bcrpoficial,Jul 5,"#BCRP #Exportaciones de pota congelada aumentaron en 154,6%, teniendo como principal destino a República Popular de China.",0,0,8,0,894
2025-07-09 07:10:03,bcrpoficial,Jul 5,"#BCRP #Exportaciones de plomo aumentaron en 4,9%, teniendo como principal destino a República Popular de China.",0,0,3,0,786
2025-07-09 07:10:03,bcrpoficial,Jul 5,"#BCRP #Exportaciones de pisos cerámicos aumentaron en 79,5%, teniendo como principal destino a Ecuador.",0,0,5,0,801
2025-07-09 07:10:03,bcrpoficial,Jul 5,"#BCRP #Exportaciones de paltas frescas aumentaron en 11,3%, teniendo como principal destino a Países Bajos.",0,0,12,0,862
2025-07-09 07:10:03,bcrpoficial,Jul 5,"#BCRP #Exportaciones de molinería y panadería aumentaron en 6,9%, teniendo como principal destino a Chile.",0,3,5,0,824
2025-07-09 07:18:37,bcrpoficial,12 h,#BCRP: Información del Mercado Cambiario a las 13:30 horas,1,12,28,0,1.0K
2025-07-09 07:18:37,bcrpoficial,Jul 7,"Notas de Estudios del BCRP: Expectativas Macroeconómicas- Junio 2025.
► ow.ly/UfZv50WlW3S",0,2,6,0,853
2025-07-09 07:18:37,bcrpoficial,Jul 7,"Hoy celebramos el Día del Santuario Histórico de Machu Picchu. Un día como hoy de 2007, la ciudadela inca de Machu Picchu fue declarada una de las nuevas siete maravillas del mundo.  #EfeméridesBCRP #BCRP",0,4,21,1,2.0K
2025-07-09 07:18:37,bcrpoficial,Jul 7,#BCRP: Información del Mercado Cambiario a las 13:30 horas,2,12,40,0,1.0K
2025-07-09 07:18:37,bcrpoficial,Jul 7,El BCRP convoca al XLIII Encuentro de Economistas para el martes 21 y miércoles 22 de octubre de 2025 en las instalaciones de la Pontificia Universidad Católica del Perú y en formato presencial. ►Conoce más en: ow.ly/to5O50WlKUp,0,3,6,1,756
2025-07-09 07:18:37,bcrpoficial,Jul 6,"#BCRP #Exportaciones de zinc aumentaron en 36%, teniendo como principal destino a República Popular de China.",0,0,5,0,990
2025-07-09 07:18:37,bcrpoficial,Jul 6,"#BCRP #Exportaciones de uvas aumentaron en 64,8%, teniendo como principal destino a Estados Unidos.",0,2,11,0,1.0K
2025-07-09 07:18:37,bcrpoficial,Jul 6,"#BCRP #Exportaciones de T-shirts de algodón aumentaron en 73,5%, teniendo como principal destino a Estados Unidos.",0,0,5,0,747
2025-07-09 07:18:37,bcrpoficial,Jul 6,"#BCRP #Exportaciones de tops de alpaca aumentaron en 14,8%, teniendo como principal destino a República Popular de China.",0,3,7,0,907
2025-07-09 07:18:37,bcrpoficial,Jul 6,"#BCRP #Exportaciones de quinua aumentaron en 21,4%, teniendo como principal destino a Estados Unidos.",0,1,6,0,768
2025-07-09 07:18:37,bcrpoficial,Jul 6,"#BCRP #Exportaciones de productos de hierro aumentaron en 22,7%, teniendo como principal destino a Bolivia.",0,0,3,0,673
2025-07-09 07:18:37,bcrpoficial,Jul 6,"#BCRP #Exportaciones de productos de cobre aumentaron en 45,3%, teniendo como principal destino a Estados Unidos.",0,0,6,0,707
